gal_number,mean_v_sig_ratio,mean_sig_v,mean_sig_v_z,max_v_rot,mean_v_rot
30,0.4789306115305712,29.020027145790923,26.654300771945078,28.363976423693195,10.571243110321609
31,3.2078995764495772,25.343635921014783,16.054661620237706,108.1977896447564,71.57907750562644
32,1.4691433621564192,9.057712864277791,0.0,15.54242286681489,12.89058143220364
33,2.2715533729122206,153.52217559921894,148.67702088405187,358.17199485936,242.74585073172273
34,2.244775068830533,25.693047485966783,23.384818912317822,87.23845615654722,54.03891451529764
35,0.6436814153318458,10.645883468930357,6.290539166613624,10.992091712995467,6.6345377284240845
36,7.418917094202342,15.109383077717707,12.473775756915245,129.13158607116233,108.96271783175234
38,2.230690084046206,68.09516293709778,74.71033193933339,167.60329320192858,149.42232089276789
39,0.9656905725230075,28.125513883949097,22.33372979846557,50.09901017610678,26.98554191030706
40,1.9039482298204087,26.97280536463188,25.155197338950476,60.9863919786201,45.943271788353634
41,0.20925737843304984,73.20761597048754,70.35287346594798,23.075044438767176,15.038783549372193
42,0.23263983031968874,6.0885970292094385,1.7048468244470303,2.865555916955912,-0.6564389567107756
43,3.190155056062414,17.90558786828662,17.667860614554836,81.5217681871973,56.561217906455944
44,2.5155062098603422,21.371456757029296,16.77720924041513,64.92945580039891,47.82114147123772
